book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
31509,2611,Biographies & Memoirs,True Accounts,#13,/22-Murders-Investigating-Massacres-Obstacles/dp/B09FBYMHBW/ref=zg_bs_930274_sccl_13/000-0000000-0000000?pd_rd_i=B09FBYMHBW&psc=1,"[78%, 12%, 3%, 2%, 4%]","22 Murders: Investigating the Massacres, Cover-up and Obstacles to Justice in Nova Scotia",Paul Palango,$30.70,AudibleAudiobook,377,4.6,20 hours,Matthew Hawkins,April 12 2022,Random House Canada,Audiobook,Unabridged,English,B09FBYMHBW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,25.69,377,0,0,0,NaN,,,2022-04-12,78,12,3,2,4,Top rank,17.34,346575.73,1
3123,2619,Law,Criminal Law,#31,/Mental-Health-Escalation-Enforcement-Professionals/dp/B09WNF9143/ref=zg_bs_929082_sccl_1/000-0000000-0000000?pd_rd_i=B09WNF9143&psc=1,"[71%, 4%, 15%, 0%, 9%]","Mental Health & De-Escalation: A Guide for Law Enforcement Professionals (Real Cops Training, Book 1)",Ernest Stevens,$7.62,AudibleAudiobook,35,4.3,1 hour and 37 minutes,Gary Middleton,March 28 2022,Nicholas Ruggiero,Audiobook,Unabridged,English,B09WNF9143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,35,97,0,0,NaN,,,2022-03-28,71,4,15,0,9,Middle rank,,8890.00,1
8776,2656,"Society, Politics & Philosophy",Law & Disorder,#86,/Killing-Psychological-Cost-Learning-Society/dp/B072FC9ZTQ/ref=zg_bs_929366_sccl_6/000-0000000-0000000?pd_rd_i=B072FC9ZTQ&psc=1,"[80%, 12%, 5%, 1%, 1%]",On Killing: The Psychological Cost of Learning to Kill in War and Society,Lt. Col. Dave Grossman,$25.00,AudibleAudiobook,2430,4.7,10 hours and 23 minutes,Lt. Col. Dave Grossman,June 22 2009,Hachette Audio,Audiobook,Unabridged,English,B072FC9ZTQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,25.00,2430,0,0,0,NaN,,,2009-06-22,80,12,5,1,1,Low rank,114.21,90857.41,1
3241,2672,Law,Constitutional Law,#49,/Ruth-Bader-Ginsburg-A-Life/dp/B07HB8LSCJ/ref=zg_bs_929072_sccl_19/000-0000000-0000000?pd_rd_i=B07HB8LSCJ&psc=1,"[83%, 10%, 4%, 1%, 2%]",Ruth Bader Ginsburg: A Life,Jane Sherron de Hart,$49.89,AudibleAudiobook,937,4.7,24 hours and 3 minutes,Suzanne Toren,October 16 2018,Random House Audio,Audiobook,Unabridged,English,B07HB8LSCJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,13.99,937,0,0,0,NaN,,,,83,10,4,1,2,Middle rank,44.04,,1
3243,2673,Law,Constitutional Law,#51,/Words-We-Live-Annotated-Constitution/dp/B071Z5QZXQ/ref=zg_bs_929072_sccl_1/000-0000000-0000000?pd_rd_i=B071Z5QZXQ&psc=1,"[76%, 13%, 6%, 3%, 3%]",The Words We Live By: Your Annotated Guide to the Constitution,Linda R. Monk,$32.84,AudibleAudiobook,374,4.6,12 hours and 18 minutes,Marianne Fraulo,August 11 2015,Hachette Audio,Audiobook,Unabridged,English,B071Z5QZXQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,32.84,374,738,0,0,NaN,,,2015-08-11,76,13,6,3,3,Middle rank,17.20,33962.03,1
3246,2675,Law,Constitutional Law,#54,/Breached-Data-Security-Fails-Improve/dp/B09V9CM4PB/ref=zg_bs_929072_sccl_4/000-0000000-0000000?pd_rd_i=B09V9CM4PB&psc=1,"[78%, 11%, 0%, 11%, 0%]",Breached!: Why Data Security Law Fails and How to Improve It: 1st Edition,Daniel J. Solove,$23.01,AudibleAudiobook,12,4.6,7 hours and 22 minutes,Jim Frangione,March 15 2022,Recorded Books,Audiobook,Unabridged,English,B09V9CM4PB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.01,12,442,0,0,NaN,,,2022-03-15,78,11,0,11,0,Middle rank,,8688.26,1
3256,2681,Law,Constitutional Law,#64,/Allow-Me-Retort-Black-Constitution/dp/B09TCBGY7F/ref=zg_bs_929072_sccl_14/000-0000000-0000000?pd_rd_i=B09TCBGY7F&psc=1,"[89%, 8%, 1%, 1%, 0%]",Allow Me to Retort: A Black Guy's Guide to the Constitution,Elie Mystal,$21.88,AudibleAudiobook,1751,4.9,8 hours and 37 minutes,Elie Mystal,March 01 2022,Audible Studios,Audiobook,Unabridged,English,B09TCBGY7F,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,1751,517,0,0,NaN,,,2022-03-01,89,8,1,1,0,Middle rank,85.80,1136897.25,1
3278,2695,Law,Constitutional Law,#86,/Critical-Race-Theory-Introduction-America/dp/B07SPVRQ9N/ref=zg_bs_929072_sccl_6/000-0000000-0000000?pd_rd_i=B07SPVRQ9N&psc=1,"[69%, 14%, 6%, 3%, 8%]","Critical Race Theory: An Introduction, Third Edition: Critical America, Book 20",Richard Delgado,$21.88,AudibleAudiobook,1935,4.3,5 hours and 39 minutes,Karen Chilton,June 05 2019,"Echo Point Books & Media, LLC",Audiobook,Unabridged,English,B07SPVRQ9N,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,1935,339,0,0,NaN,,,2019-06-05,69,14,6,3,8,Low rank,83.21,248046.50,1
33834,2708,Business & Investing,Investing,#87,/University-Berkshire-Hathaway-Lessons-Shareholders/dp/B07K4PKR9Y/ref=zg_bs_935764_sccl_7/000-0000000-0000000?pd_rd_i=B07K4PKR9Y&psc=1,"[68%, 20%, 8%, 2%, 1%]",University of Berkshire Hathaway: 30 Years of Lessons Learned from Warren Buffett & Charlie Munger at the Annual Shareholders Meeting,Daniel Pecaut,$33.00,AudibleAudiobook,1626,4.5,12 hours and 21 minutes,Tom Parks,December 18 2018,Brilliance Audio,Audiobook,Unabridged,English,B07K4PKR9Y,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,33.00,1626,741,0,0,NaN,,,,68,20,8,2,1,Low rank,73.17,,1
3305,2709,Law,Business Law,#13,/Rich-Dad-Advisors-Corporation-Companies/dp/B07PWNH8S9/ref=zg_bs_929032_sccl_13/000-0000000-0000000?pd_rd_i=B07PWNH8S9&psc=1,"[0%, 0%, 0%, 0%, 0%]","Rich Dad Advisors: Start Your Own Corporation, 2nd Edition: Why the Rich Own Their Own Companies and Everyone Else Works for Them",Garrett Sutton,$31.26,AudibleAudiobook,unknown,0,7 hours and 35 minutes,Garrett Sutton,April 02 2019,Hachette Audio,Audiobook,Unabridged,English,B07PWNH8S9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.26,,455,0,0,NaN,,,2019-04-02,0,0,0,0,0,Top rank,,,1
3316,2711,Law,Business Law,#24,/Smartest-Guys-Room/dp/B072BSLF5T/ref=zg_bs_929032_sccl_24/000-0000000-0000000?pd_rd_i=B072BSLF5T&psc=1,"[68%, 24%, 6%, 1%, 1%]",The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron,Bethany McLean,$46.05,AudibleAudiobook,1616,4.6,22 hours and 30 minutes,Dennis Boutsikaris,November 11 2010,Penguin Audio,Audiobook,Unabridged,English,B072BSLF5T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,15.99,1616,0,0,0,NaN,,,,68,24,6,1,1,Top rank,74.34,,1
3428,2734,Law,Biographies of Legal Professionals,#36,/Invisible-Forgotten-Americas-Powerful-Mobster/dp/B07FN59W46/ref=zg_bs_929030_sccl_6/000-0000000-0000000?pd_rd_i=B07FN59W46&psc=1,"[77%, 15%, 4%, 2%, 2%]",Invisible: The Forgotten Story of the Black Woman Lawyer Who Took Down America's Most Powerful Mobster,Stephen L. Carter,$30.70,AudibleAudiobook,516,4.6,12 hours and 39 minutes,Karen Chilton,October 09 2018,Macmillan Audio,Audiobook,Unabridged,English,B07FN59W46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,516,759,0,0,NaN,,,,77,15,4,2,2,Middle rank,23.74,,1
3429,2735,Law,Biographies of Legal Professionals,#37,/Defense-Lawyer-Barry-Slotnick-Story/dp/B09GTJCSSW/ref=zg_bs_929030_sccl_7/000-0000000-0000000?pd_rd_i=B09GTJCSSW&psc=1,"[49%, 26%, 14%, 6%, 5%]",The Defense Lawyer,James Patterson,$33.77,AudibleAudiobook,2378,4.1,9 hours and 33 minutes,Stuart Slotnick,December 20 2021,"Little, Brown & Company",Audiobook,Unabridged,English,B09GTJCSSW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,33.77,2378,573,0,0,NaN,,,,49,26,14,6,5,Middle rank,97.50,,1
3432,2737,Law,Biographies of Legal Professionals,#40,/Scalia-Speaks-Reflections-Faith-Lived/dp/B075ZGFXN2/ref=zg_bs_929030_sccl_10/000-0000000-0000000?pd_rd_i=B075ZGFXN2&psc=1,"[84%, 10%, 3%, 1%, 1%]","Scalia Speaks: Reflections on Law, Faith, and Life Well Lived",Antonin Scalia,$41.16,AudibleAudiobook,623,4.8,14 hours,Christopher J. Scalia,October 03 2017,Random House Audio,Audiobook,Unabridged,English,B075ZGFXN2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,41.16,623,840,0,0,NaN,,,,84,10,3,1,1,Middle rank,29.90,,1
3482,2741,Law,Biographies of Legal Professionals,#90,/One-Turbulent-Story-Harvard-School/dp/B07149C19H/ref=zg_bs_929030_sccl_10/000-0000000-0000000?pd_rd_i=B07149C19H&psc=1,"[66%, 21%, 9%, 2%, 2%]",One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,$27.97,AudibleAudiobook,614,4.5,9 hours and 59 minutes,Holter Graham,August 01 2005,Macmillan Audio,Audiobook,Unabridged,English,B07149C19H,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,12.99,614,0,0,0,NaN,,,2005-08-01,66,21,9,2,2,Low rank,27.63,9238.94,1
3445,2742,Law,Biographies of Legal Professionals,#53,/Firebrand-A-Tobacco-Lawyers-Journey/dp/B0B1VV3BQ6/ref=zg_bs_929030_sccl_3/000-0000000-0000000?pd_rd_i=B0B1VV3BQ6&psc=1,"[50%, 0%, 0%, 50%, 0%]",Firebrand: A Tobacco Lawyer's Journey,Joshua Knelman,$39.92,AudibleAudiobook,2,3.5,8 hours and 14 minutes,Andrew Shaver,September 06 2022,Allen Lane,Audiobook,Unabridged,English,B0B1VV3BQ6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.99,2,494,0,0,NaN,,,,50,0,0,50,0,Middle rank,,,1
3532,2792,Law,Administrative Law,#40,/Color-Law-Forgotten-Government-Segregated/dp/B0747TM444/ref=zg_bs_929006_sccl_10/000-0000000-0000000?pd_rd_i=B0747TM444&psc=1,"[86%, 11%, 3%, 0%, 1%]",The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,$27.36,AudibleAudiobook,15364,4.8,9 hours and 32 minutes,Adam Grupper,July 26 2017,Recorded Books,Audiobook,Unabridged,English,B0747TM444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.36,15364,0,0,0,NaN,,,2017-07-26,86,11,3,0,1,Middle rank,737.47,1594088.83,1
3728,2836,Literature & Fiction,Women's Fiction,#36,/Reminders-of-Him-A-Novel/dp/B09BDJMWYB/ref=zg_bs_933210_sccl_6/000-0000000-0000000?pd_rd_i=B09BDJMWYB&psc=1,"[75%, 19%, 5%, 1%, 1%]",Reminders of Him: A Novel,Colleen Hoover,$33.00,AudibleAudiobook,153866,4.7,10 hours and 17 minutes,Brittany Pressley,January 18 2022,Brilliance Audio,Audiobook,Unabridged,English,B09BDJMWYB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,12.47,153866,0,0,0,NaN,,,,75,19,5,1,1,Middle rank,7231.70,,1
3697,2837,Literature & Fiction,Women's Fiction,#5,/It-Ends-with-Us/dp/B071NVC5HD/ref=zg_bs_933210_sccl_5/000-0000000-0000000?pd_rd_i=B071NVC5HD&psc=1,"[75%, 16%, 5%, 1%, 2%]",It Ends with Us,Colleen Hoover,$19.99,AudibleAudiobook,173238,4.6,11 hours and 11 minutes,Olivia Song,August 02 2016,Simon & Schuster Audio,Audiobook,Unabridged,English,B071NVC5HD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.99,173238,671,0,0,NaN,,,2016-08-02,75,16,5,1,2,Top rank,7968.95,11073193.88,1
3707,2841,Literature & Fiction,Women's Fiction,#15,/Seven-Husbands-Evelyn-Hugo-Novel/dp/B071LTGSRR/ref=zg_bs_933210_sccl_15/000-0000000-0000000?pd_rd_i=B071LTGSRR&psc=1,"[71%, 21%, 6%, 1%, 1%]",The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,$24.86,AudibleAudiobook,125411,4.6,12 hours and 10 minutes,Alma Cuervo,June 13 2017,Simon & Schuster Audio,Audiobook,Unabridged,English,B071LTGSRR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,125411,0,0,0,NaN,,,2017-06-13,71,21,6,1,1,Top rank,5768.91,,1
3704,2843,Literature & Fiction,Women's Fiction,#12,/Where-the-Crawdads-Sing/dp/B07FSTQB9L/ref=zg_bs_933210_sccl_12/000-0000000-0000000?pd_rd_i=B07FSTQB9L&psc=1,"[78%, 15%, 4%, 1%, 1%]",Where the Crawdads Sing,Delia Owens,$34.55,AudibleAudiobook,359230,4.7,12 hours and 12 minutes,Cassandra Campbell,August 14 2018,Penguin Audio,Audiobook,Unabridged,English,B07FSTQB9L,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,359230,0,0,0,NaN,,,2018-08-14,78,15,4,1,1,Top rank,16883.81,58795064.54,1
3773,2844,Literature & Fiction,Women's Fiction,#81,/November-9-A-Novel/dp/B071F3GZ2D/ref=zg_bs_933210_sccl_1/000-0000000-0000000?pd_rd_i=B071F3GZ2D&psc=1,"[70%, 20%, 7%, 2%, 1%]",November 9: A Novel,Colleen Hoover,$24.86,AudibleAudiobook,41077,4.6,9 hours and 46 minutes,Zachary Webber,November 10 2015,Simon & Schuster Audio,Audiobook,Unabridged,English,B071F3GZ2D,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,24.86,41077,0,0,0,NaN,,,,70,20,7,2,2,Low rank,1889.54,,1
3708,2845,Literature & Fiction,Women's Fiction,#16,/The-Handmaids-Tale-Special-Edition/dp/B07286QHQF/ref=zg_bs_933210_sccl_16/000-0000000-0000000?pd_rd_i=B07286QHQF&psc=1,"[72%, 17%, 6%, 3%, 2%]",The Handmaid's Tale: Special Edition,Margaret Atwood,$34.68,AudibleAudiobook,48686,4.5,12 hours and 6 minutes,Margaret Atwood,April 04 2017,Audible Studios,Audiobook,Unabridged,English,B07286QHQF,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.68,48686,726,0,0,NaN,,,2017-04-04,72,17,6,3,2,Top rank,2190.87,6047861.88,1
3712,2849,Literature & Fiction,Women's Fiction,#20,/Audible-Mad-Honey-A-Novel/dp/B09QQTTM2T/ref=zg_bs_933210_sccl_20/000-0000000-0000000?pd_rd_i=B09QQTTM2T&psc=1,"[70%, 20%, 7%, 2%, 2%]",Mad Honey: A Novel,Jodi Picoult,$38.38,AudibleAudiobook,1584,4.5,15 hours and 12 minutes,Jodi Picoult,October 04 2022,Random House Audio,Audiobook,Unabridged,English,B09QQTTM2T,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,38.38,1584,912,0,0,NaN,,,,70,20,7,2,2,Top rank,71.28,,1
3982,2852,Literature & Fiction,Short Stories & Anthologies,#90,/My-Evil-Mother-Short-Story/dp/B09VJB2DZY/ref=zg_bs_933200_sccl_10/000-0000000-0000000?pd_rd_i=B09VJB2DZY&psc=1,"[52%, 26%, 13%, 5%, 4%]",My Evil Mother: A Short Story,Margaret Atwood,$2.18,AudibleAudiobook,19769,4.2,57 minutes,Hillary Huber,April 01 2022,Amazon Original Stories,Audiobook,Unabridged,English,B09VJB2DZY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,2.71,19769,0,0,0,NaN,,,2022-04-01,52,26,13,5,4,Low rank,830.30,1819023.85,1
12628,2854,Romance,Contemporary Romance,#80,/Audible-Dreamland-A-Novel/dp/B09S6SQT1H/ref=zg_bs_956078_sccl_30/000-0000000-0000000?pd_rd_i=B09S6SQT1H&psc=1,"[70%, 19%, 7%, 3%, 2%]",Dreamland: A Novel,Nicholas Sparks,$38.38,AudibleAudiobook,5777,4.5,9 hours and 47 minutes,Nicholas Sparks,September 20 2022,Random House Audio,Audiobook,Unabridged,English,B09S6SQT1H,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,38.38,5777,0,0,0,NaN,,,,70,19,7,3,2,Low rank,259.97,,1
3733,2856,Literature & Fiction,Women's Fiction,#41,/Audible-Fayne-A-Novel/dp/B0B2HMJKZ7/ref=zg_bs_933210_sccl_11/000-0000000-0000000?pd_rd_i=B0B2HMJKZ7&psc=1,"[100%, 0%, 0%, 0%, 0%]",Fayne: A Novel,Ann-Marie MacDonald,$46.05,AudibleAudiobook,6,5,30 hours and 54 minutes,Ann-Marie MacDonald,October 18 2022,Knopf Canada,Audiobook,Unabridged,English,B0B2HMJKZ7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,46.05,6,0,0,0,NaN,,,,100,0,0,0,0,Middle rank,,,1
14937,2858,Science Fiction & Fantasy,Science Fiction,#90,/The-Handmaids-Tale/dp/B071NXV3KT/ref=zg_bs_959330_sccl_10/000-0000000-0000000?pd_rd_i=B071NXV3KT&psc=1,"[72%, 17%, 6%, 3%, 2%]",The Handmaid's Tale,Margaret Atwood,$28.88,AudibleAudiobook,48866,4.5,11 hours and 1 minute,Claire Danes,April 04 2017,Audible Studios,Audiobook,Unabridged,English,B071NXV3KT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,11.84,48866,0,0,0,NaN,,,2017-04-04,72,17,6,3,2,Low rank,2198.97,2072417.13,1
3741,2865,Literature & Fiction,Women's Fiction,#49,/The-Winter-Sea/dp/B071F73BC5/ref=zg_bs_933210_sccl_19/000-0000000-0000000?pd_rd_i=B071F73BC5&psc=1,"[72%, 19%, 5%, 2%, 2%]",The Winter Sea,Susanna Kearsley,$27.49,AudibleAudiobook,3659,4.6,15 hours and 49 minutes,Rosalyn Landor,December 20 2016,Audible Studios,Audiobook,Unabridged,English,B071F73BC5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.49,3659,949,0,0,NaN,,,,72,19,5,2,2,Middle rank,168.31,,1
3743,2867,Literature & Fiction,Women's Fiction,#51,/The-Diamond-Eye-A-Novel/dp/B09F4HHHF5/ref=zg_bs_933210_sccl_1/000-0000000-0000000?pd_rd_i=B09F4HHHF5&psc=1,"[62%, 27%, 8%, 2%, 1%]",The Diamond Eye: A Novel,Kate Quinn,$40.02,AudibleAudiobook,8998,4.5,12 hours and 51 minutes,Saskia Maarleveld,March 29 2022,HarperAudio,Audiobook,Unabridged,English,B09F4HHHF5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,40.02,8998,771,0,0,NaN,,,2022-03-29,62,27,8,2,1,Middle rank,404.91,12058393.16,1
4373,2868,Literature & Fiction,Literary Fiction,#81,/Malibu-Rising-A-Novel/dp/B08L9RP45W/ref=zg_bs_2056047011_sccl_1/000-0000000-0000000?pd_rd_i=B08L9RP45W&psc=1,"[46%, 35%, 13%, 4%, 2%]",Malibu Rising: A Novel,Taylor Jenkins Reid,$34.55,AudibleAudiobook,50681,4.2,11 hours and 5 minutes,Julia Whelan,June 01 2021,Random House Audio,Audiobook,Unabridged,English,B08L9RP45W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,50681,0,0,0,NaN,,,2021-06-01,46,35,13,4,2,Low rank,2128.60,24629110.63,1
3748,2870,Literature & Fiction,Women's Fiction,#56,/Ugly-Love/dp/B071L8YRGX/ref=zg_bs_933210_sccl_6/000-0000000-0000000?pd_rd_i=B071L8YRGX&psc=1,"[72%, 19%, 6%, 2%, 1%]",Ugly Love,Colleen Hoover,$18.64,AudibleAudiobook,83854,4.6,9 hours and 14 minutes,Grace Grant,August 05 2014,Simon & Schuster Audio,Audiobook,Unabridged,English,B071L8YRGX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,18.64,83854,554,0,0,NaN,,,2014-08-05,72,19,6,2,1,Middle rank,3857.28,3789499.00,1
3751,2872,Literature & Fiction,Women's Fiction,#59,/Audible-Carrie-Soto-Back-Novel/dp/B09SS855LX/ref=zg_bs_933210_sccl_9/000-0000000-0000000?pd_rd_i=B09SS855LX&psc=1,"[59%, 27%, 10%, 3%, 1%]",Carrie Soto Is Back: A Novel,Taylor Jenkins Reid,$34.55,AudibleAudiobook,7476,4.4,10 hours and 30 minutes,Stacy Gonzalez,August 30 2022,Random House Audio,Audiobook,Unabridged,English,B09SS855LX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,7476,630,0,0,NaN,,,2022-08-30,59,27,10,3,1,Middle rank,328.94,29461864.69,1
3791,2875,Literature & Fiction,Women's Fiction,#99,/American-Dirt-A-Novel/dp/B07RPC7FQV/ref=zg_bs_933210_sccl_19/000-0000000-0000000?pd_rd_i=B07RPC7FQV&psc=1,"[70%, 21%, 6%, 1%, 1%]",American Dirt (Oprah's Book Club): A Novel,Jeanine Cummins,$34.19,AudibleAudiobook,109077,4.6,16 hours and 43 minutes,Yareli Arizmendi,January 21 2020,Macmillan Audio,Audiobook,Unabridged,English,B07RPC7FQV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.19,109077,1003,0,0,NaN,,,,70,21,6,1,1,Low rank,5017.54,,1
3774,2885,Literature & Fiction,Women's Fiction,#82,/Daisy-Jones-Six-Novel/dp/B07K8WYM1Y/ref=zg_bs_933210_sccl_2/000-0000000-0000000?pd_rd_i=B07K8WYM1Y&psc=1,"[54%, 30%, 12%, 2%, 1%]",Daisy Jones & The Six: A Novel,Taylor Jenkins Reid,$30.70,AudibleAudiobook,32896,4.3,9 hours and 3 minutes,Jennifer Beals,March 05 2019,Random House Audio,Audiobook,Unabridged,English,B07K8WYM1Y,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,32896,0,0,0,NaN,,,2019-03-05,54,30,12,2,1,Low rank,1414.53,5509957.07,1
11346,2891,Romance,Romantic Comedy Romance,#98,/A-Cosmic-Kind-of-Love/dp/B09MVBYM65/ref=zg_bs_15281190011_sccl_18/000-0000000-0000000?pd_rd_i=B09MVBYM65&psc=1,"[53%, 34%, 9%, 4%, 0%]",A Cosmic Kind of Love,Samantha Young,$34.55,AudibleAudiobook,109,4.4,11 hours and 22 minutes,Andi Arndt,October 18 2022,Penguin Audio,Audiobook,Unabridged,English,B09MVBYM65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,109,682,0,0,NaN,,,,51,31,12,5,0,Low rank,4.80,,1
3789,2899,Literature & Fiction,Women's Fiction,#97,/The-Testaments-A-Novel/dp/B07NF77QXQ/ref=zg_bs_933210_sccl_17/000-0000000-0000000?pd_rd_i=B07NF77QXQ&psc=1,"[77%, 15%, 4%, 2%, 2%]",The Testaments: A Novel,Margaret Atwood,$42.99,AudibleAudiobook,33750,4.6,13 hours and 18 minutes,Margaret Atwood,September 10 2019,McClelland & Stewart,Audiobook,Unabridged,English,B07NF77QXQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,42.99,33750,798,0,0,NaN,,,,77,15,4,2,2,Low rank,1552.50,,1
12071,2901,Romance,LGBTQ2S+ Romance,#23,/The-Christmas-Spirit-A-Novel/dp/B09SJW46ZJ/ref=zg_bs_14132351_sccl_23/000-0000000-0000000?pd_rd_i=B09SJW46ZJ&psc=1,"[76%, 16%, 7%, 2%, 0%]",The Christmas Spirit: A Novel,Debbie Macomber,$30.70,AudibleAudiobook,254,4.7,5 hours and 25 minutes,Eliza Foss,October 18 2022,Random House Audio,Audiobook,Unabridged,English,B09SJW46ZJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,254,325,0,0,NaN,,,,76,15,6,2,0,Top rank,11.94,,1
3793,2902,Literature & Fiction,American Literature,#1,/Our-Missing-Hearts-A-Novel/dp/B09QH2B7NT/ref=zg_bs_1080390_sccl_1/000-0000000-0000000?pd_rd_i=B09QH2B7NT&psc=1,"[60%, 24%, 11%, 3%, 1%]",Our Missing Hearts: A Novel,Celeste Ng,$38.38,AudibleAudiobook,1064,4.4,9 hours and 51 minutes,Celeste Ng,October 04 2022,Penguin Audio,Audiobook,Unabridged,English,B09QH2B7NT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.99,1064,0,0,0,NaN,,,,60,24,11,3,1,Top rank,46.82,,1
3795,2903,Literature & Fiction,American Literature,#3,/Five-Little-Indians-A-Novel/dp/B082YK5V5V/ref=zg_bs_1080390_sccl_3/000-0000000-0000000?pd_rd_i=B082YK5V5V&psc=1,"[78%, 16%, 4%, 1%, 1%]",Five Little Indians: A Novel,Michelle Good,$35.01,AudibleAudiobook,3486,4.7,10 hours and 34 minutes,Kyla Garcia,April 14 2020,HarperCollins Publishers,Audiobook,Unabridged,English,B082YK5V5V,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.13,3486,0,0,0,NaN,,,2020-04-14,78,16,4,1,1,Top rank,163.84,440421.69,1
3838,2906,Literature & Fiction,American Literature,#46,/Tender-Is-the-Flesh/dp/B0844HYS5F/ref=zg_bs_1080390_sccl_16/000-0000000-0000000?pd_rd_i=B0844HYS5F&psc=1,"[56%, 25%, 12%, 4%, 2%]",Tender Is the Flesh,Agustina Bazterrica,$18.64,AudibleAudiobook,8614,4.3,6 hours and 44 minutes,Joseph Balderrama,August 04 2020,Simon & Schuster Audio,Audiobook,Unabridged,English,B0844HYS5F,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.99,8614,0,0,0,NaN,,,2020-08-04,56,25,12,4,2,Middle rank,370.40,1302888.51,1
3803,2908,Literature & Fiction,American Literature,#11,/Indian-Horse-A-Novel/dp/B079MHJP45/ref=zg_bs_1080390_sccl_11/000-0000000-0000000?pd_rd_i=B079MHJP45&psc=1,"[82%, 13%, 3%, 1%, 1%]",Indian Horse: A Novel,Richard Wagamese,$21.88,AudibleAudiobook,1893,4.7,6 hours and 51 minutes,Jason Ryll,April 10 2018,Audible Studios,Audiobook,Unabridged,English,B079MHJP45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,1893,411,0,0,NaN,,,2018-04-10,82,13,3,1,1,Top rank,88.97,181378.24,1
