book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
13835,9757,Science,Evolution,#88,/Origins-Fourteen-Billion-Cosmic-Evolution-ebook/dp/B0089NTV46/ref=zg_bs_956362_sccl_8/000-0000000-0000000?pd_rd_i=B0089NTV46&psc=1,"[83%, 12%, 3%, 1%, 1%]",Origins: Fourteen Billion Years of Cosmic Evolution,Neil deGrasse Tyson,CDN$ 14.40,KindleEdition,675,4.8,nan,nan,Oct. 17 2005,W.W.Norton&Company,nan,nan,English,B0089NTV46,379 pages,nan,nan,nan,nan,14422 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,14.40,675,0,14422,379,NaN,,,2005-10-17,83,12,3,1,1,Low rank,32.40,11398.55,1
14003,9803,Science,Environment in Science,#56,/What-Really-Makes-You-Ill-ebook/dp/B082ZPVLZ5/ref=zg_bs_950604_sccl_6/000-0000000-0000000?pd_rd_i=B082ZPVLZ5&psc=1,"[87%, 6%, 3%, 2%, 2%]",What Really Makes You Ill?: Why Everything You Thought You Knew About Disease Is Wrong,Dawn Lester,CDN$ 9.99,KindleEdition,1115,4.8,nan,nan,Dec 21 2019,E,nan,nan,English,B082ZPVLZ5,790 pages,nan,nan,nan,nan,1620 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,9.99,1115,0,1620,790,NaN,,,2019-12-21,87,6,3,2,2,Middle rank,53.52,77663.42,1
14011,9804,Science,Environment in Science,#64,/What-Bears-Teach-Sarah-Elmeligi-ebook/dp/B085VNJCDY/ref=zg_bs_950604_sccl_14/000-0000000-0000000?pd_rd_i=B085VNJCDY&psc=1,"[84%, 11%, 5%, 0%, 0%]",What Bears Teach Us,Sarah Elmeligi,CDN$ 10.81,KindleEdition,33,4.8,nan,nan,Nov. 10 2020,RMB|RockyMountainBooks,nan,nan,English,B085VNJCDY,320 pages,nan,nan,nan,nan,12894 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,10.67,33,0,12894,320,NaN,,,2020-11-10,84,11,5,0,0,Middle rank,,3560.11,1
14156,9877,Science,Chemistry,#9,/Obesity-Fix-Cravings-Weight-Energy-ebook/dp/B0B2MMYCT1/ref=zg_bs_956282_sccl_9/000-0000000-0000000?pd_rd_i=B0B2MMYCT1&psc=1,"[75%, 10%, 9%, 2%, 4%]","The Obesity Fix: How to Beat Food Cravings, Lose Weight and Gain Energy",James DiNicolantonio,CDN$ 9.99,KindleEdition,215,4.5,nan,nan,nan,nan,nan,nan,English,B0B2MMYCT1,944 pages,nan,nan,nan,nan,15077 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,9.99,215,0,15077,944,NaN,,,,75,10,9,2,4,Top rank,9.68,,1
14225,9899,Science,Chemistry,#78,/Fuels-Fuel-Additives-S-P-Srivastava-ebook/dp/B00HXFJC7W/ref=zg_bs_956282_sccl_28/000-0000000-0000000?pd_rd_i=B00HXFJC7W&psc=1,"[100%, 0%, 0%, 0%, 0%]",Fuels and Fuel-Additives,S. P. Srivastava,CDN$ 126.59,KindleEdition,1,5,nan,nan,Jan. 16 2014,Wiley,nan,nan,English,B00HXFJC7W,541 pages,nan,nan,nan,nan,9431 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,126.59,1,0,9431,541,NaN,,,2014-01-16,100,0,0,0,0,Low rank,,287.70,1
26302,9920,"Health, Mind & Body",Sex,#65,/Sex-Dawn-Stray-Modern-Relationships-ebook/dp/B007679QTG/ref=zg_bs_943306_sccl_15/000-0000000-0000000?pd_rd_i=B007679QTG&psc=1,"[73%, 14%, 7%, 3%, 3%]","Sex at Dawn: How We Mate, Why We Stray, and What It Means for Modern Relationships",Christopher Ryan,CDN$ 13.99,KindleEdition,2599,4.5,nan,nan,March 27 2012,HarperPerennial,nan,nan,English,B007679QTG,415 pages,nan,nan,nan,nan,5610 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,27.36,2599,657,5610,415,NaN,,,2012-03-27,73,14,7,3,3,Middle rank,116.96,134063.29,1
14539,10001,Science,Behavioural Sciences,#92,/Cognitive-Behavioral-Conjoint-Therapy-PTSD-Relationships-ebook/dp/B00FOT6HEK/ref=zg_bs_956804_sccl_12/000-0000000-0000000?pd_rd_i=B00FOT6HEK&psc=1,"[78%, 13%, 9%, 0%, 0%]",Cognitive-Behavioral Conjoint Therapy for PTSD: Harnessing the Healing Power of Relationships,Candice M. Monson,CDN$ 45.50,KindleEdition,17,4.7,nan,nan,July 23 2012,TheGuilfordPress,nan,nan,English,B00FOT6HEK,239 pages,nan,nan,nan,nan,5519 KB,Not enabled,nan,Not Enabled,Not Enabled,Not Enabled,NaN,45.50,17,0,5519,239,NaN,,,2012-07-23,78,13,9,0,0,Low rank,,1504.14,1
14644,10037,Science,Astronomy & Space Science,#97,/TRINITY-Best-Kept-Jacques-F-Vall%C3%A9e-ebook/dp/B0B8DXY8TC/ref=zg_bs_956838_sccl_17/000-0000000-0000000?pd_rd_i=B0B8DXY8TC&psc=1,"[69%, 19%, 7%, 3%, 2%]",TRINITY: The Best-Kept Secret,Jacques F. Vallée,CDN$ 22.01,KindleEdition,726,4.5,nan,nan,nan,nan,nan,nan,English,B0B8DXY8TC,360 pages,nan,nan,nan,nan,16571 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,22.01,726,0,16571,360,NaN,,,,69,19,7,4,2,Low rank,32.67,,1
14674,10061,Science,Archaeology in Science,#27,/Pocket-History-Human-Evolution-Sapiens-ebook/dp/B07NMGVTR2/ref=zg_bs_957364_sccl_27/000-0000000-0000000?pd_rd_i=B07NMGVTR2&psc=1,"[64%, 26%, 7%, 2%, 1%]",A Pocket History of Human Evolution: How We Became Sapiens,Silvana Condemi,CDN$ 11.99,KindleEdition,293,4.5,nan,nan,Nov. 1 2019,TheExperiment,nan,nan,English,B07NMGVTR2,159 pages,nan,nan,nan,nan,10070 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,11.99,293,0,10070,159,NaN,,,2019-11-01,64,26,7,2,1,Middle rank,13.19,23377.77,1
14797,10156,Science,Agricultural Sciences,#50,/OOPS-FEEDING-WORLD-Book-3-ebook/dp/B07XJLSNKB/ref=zg_bs_956856_sccl_20/000-0000000-0000000?pd_rd_i=B07XJLSNKB&psc=1,"[55%, 23%, 13%, 4%, 5%]",OOPS! (FEEDING THE WORLD Book 3),Boyd Craven Jr.,CDN$ 1.30,KindleEdition,95,4.2,nan,nan,nan,nan,nan,nan,English,B07XJLSNKB,78 pages,nan,nan,nan,nan,4081 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,1.30,95,0,4081,78,NaN,,,,55,23,13,4,5,Middle rank,,,1
14798,10157,Science,Agricultural Sciences,#51,/OMG-FEEDING-WORLD-Book-4-ebook/dp/B07YK5VJD5/ref=zg_bs_956856_sccl_1/000-0000000-0000000?pd_rd_i=B07YK5VJD5&psc=1,"[59%, 32%, 7%, 0%, 2%]",OMG! (FEEDING THE WORLD Book 4),Boyd Craven Jr.,CDN$ 1.31,KindleEdition,73,4.5,nan,nan,nan,nan,nan,nan,English,B07YK5VJD5,87 pages,nan,nan,nan,nan,3804 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,1.31,73,0,3804,87,NaN,,,,59,32,7,0,2,Middle rank,,,1
14895,10201,Science Fiction & Fantasy,Science Fiction,#48,/Anomaly-Novel-Herv%C3%A9-Tellier-ebook/dp/B08XB11TVR/ref=zg_bs_959330_sccl_18/000-0000000-0000000?pd_rd_i=B08XB11TVR&psc=1,"[43%, 31%, 17%, 6%, 4%]",The Anomaly: A Novel,Hervé Le Tellier,CDN$ 11.99,KindleEdition,4452,4,nan,nan,Nov. 23 2021,OtherPress,nan,nan,English,B08XB11TVR,399 pages,nan,nan,nan,nan,1024 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,11.99,4452,0,1024,399,NaN,,,2021-11-23,43,31,17,6,4,Middle rank,178.08,1132762.22,1
14916,10209,Science Fiction & Fantasy,Science Fiction,#69,/Broken-Interface-Apocalyptic-Progression-Fantasy-ebook/dp/B0B95S5DJV/ref=zg_bs_959330_sccl_19/000-0000000-0000000?pd_rd_i=B0B95S5DJV&psc=1,"[76%, 19%, 3%, 1%, 2%]",Broken Interface - Kernal: Post Apocalyptic Zombie LITrpg Progression Fantasy,Alex Kozlowski,CDN$ 9.99,KindleEdition,298,4.7,nan,nan,nan,nan,nan,nan,English,B0B95S5DJV,738 pages,nan,nan,nan,nan,2905 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,9.99,298,0,2905,738,NaN,,,,76,19,3,1,2,Middle rank,14.01,,1
14927,10214,Science Fiction & Fantasy,Science Fiction,#80,/Evil-Intergalactic-Empire-Light-Novel-ebook/dp/B0BFFS7H7Q/ref=zg_bs_959330_sccl_30/000-0000000-0000000?pd_rd_i=B0BFFS7H7Q&psc=1,"[85%, 13%, 2%, 0%, 0%]",I'm the Evil Lord of an Intergalactic Empire! (Light Novel) Vol. 3,Yomu Mishima,CDN$ 11.99,KindleEdition,342,4.8,nan,nan,Seven Seas,Airship,nan,nan,English,B0BFFS7H7Q,nan,nan,nan,nan,nan,17110 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,11.99,342,0,17110,0,NaN,,,,85,13,2,0,0,Low rank,16.42,,1
14938,10222,Science Fiction & Fantasy,Science Fiction,#91,/He-Who-Fights-Monsters-Adventure-ebook/dp/B08WCT9W26/ref=zg_bs_959330_sccl_11/000-0000000-0000000?pd_rd_i=B08WCT9W26&psc=1,"[79%, 17%, 3%, 0%, 1%]",He Who Fights with Monsters: A LitRPG Adventure,Shirtaloon,CDN$ 4.99,KindleEdition,7293,4.7,nan,nan,March 9 2021,AethonBooks,nan,nan,English,B08WCT9W26,680 pages,nan,nan,nan,nan,2220 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,4.99,7293,0,2220,680,NaN,,,2021-03-09,79,17,3,0,1,Low rank,342.77,440567.35,1
14946,10228,Science Fiction & Fantasy,Science Fiction,#99,/Star-Scavenger-Complete-Books-1-5-ebook/dp/B08NZ16NNF/ref=zg_bs_959330_sccl_19/000-0000000-0000000?pd_rd_i=B08NZ16NNF&psc=1,"[60%, 30%, 7%, 2%, 1%]",Star Scavenger: The Complete Series Books 1-5 (G J Ogden Space Opera Sci-Fi Box Sets Book 1),G J Ogden,CDN$ 0.99,KindleEdition,2485,4.5,nan,nan,Jan. 8 2021,OgdenMediaLtd,nan,nan,English,B08NZ16NNF,830 pages,nan,nan,nan,nan,6171 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,0.99,2485,0,6171,830,NaN,,,2021-01-08,60,30,7,2,1,Low rank,111.83,27087.62,1
14984,10249,Science Fiction & Fantasy,Media,#37,/This-How-You-Lose-Time-ebook/dp/B07MNG496J/ref=zg_bs_959216_sccl_7/000-0000000-0000000?pd_rd_i=B07MNG496J&psc=1,"[55%, 26%, 12%, 4%, 2%]",This Is How You Lose the Time War,Amal El-Mohtar,CDN$ 8.99,KindleEdition,5723,4.3,nan,nan,July 16 2019,Gallery/SagaPress,nan,nan,English,B07MNG496J,223 pages,nan,nan,nan,nan,2203 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,18.79,5723,0,2203,223,NaN,,,2019-07-16,55,26,12,4,2,Middle rank,246.09,651457.88,1
14975,10256,Science Fiction & Fantasy,Media,#28,/Vulcans-Heart-Star-Trek-Original-ebook/dp/B000FC0WEW/ref=zg_bs_959216_sccl_28/000-0000000-0000000?pd_rd_i=B000FC0WEW&psc=1,"[72%, 20%, 5%, 3%, 0%]",Vulcan's Heart (Star Trek: The Original Series),Josepha Sherman,CDN$ 0.99,KindleEdition,100,4.6,nan,nan,Jan. 17 2001,PocketBooks/StarTrek,nan,nan,English,B000FC0WEW,378 pages,nan,nan,nan,nan,1178 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,100,0,1178,378,NaN,,,2001-01-17,72,20,5,3,0,Middle rank,,90.80,1
14992,10272,Science Fiction & Fantasy,Media,#45,/Stormbringer-Elric-Saga-Part-ebook/dp/B08VJN6GQ1/ref=zg_bs_959216_sccl_15/000-0000000-0000000?pd_rd_i=B08VJN6GQ1&psc=1,"[85%, 10%, 4%, 0%, 1%]","Stormbringer: The Elric Saga Part 2 (Elric Saga, The)",Michael Moorcock,CDN$ 8.99,KindleEdition,179,4.8,nan,nan,April 12 2022,Gallery/SagaPress,nan,nan,English,B08VJN6GQ1,859 pages,nan,nan,nan,nan,8231 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,8.99,179,0,8231,859,NaN,,,2022-04-12,85,10,4,0,1,Middle rank,8.59,57584.48,1
14994,10274,Science Fiction & Fantasy,Media,#47,/Vulcans-Soul-Epiphany-Star-Original-ebook/dp/B000Q9J0V0/ref=zg_bs_959216_sccl_17/000-0000000-0000000?pd_rd_i=B000Q9J0V0&psc=1,"[61%, 28%, 6%, 4%, 1%]","Vulcan's Soul #3: Epiphany: Epiphany, Volume 3 (Star Trek: The Original Series)",Josepha Sherman,CDN$ 0.99,KindleEdition,67,4.4,nan,nan,April 17 2007,PocketBooks/StarTrek,nan,nan,English,B000Q9J0V0,356 pages,nan,nan,nan,nan,1092 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,67,0,1092,356,NaN,,,2007-04-17,61,28,6,4,1,Middle rank,,85.28,1
14996,10276,Science Fiction & Fantasy,Media,#49,/Vulcans-Soul-Exodus-Star-Original-ebook/dp/B001J8PR00/ref=zg_bs_959216_sccl_19/000-0000000-0000000?pd_rd_i=B001J8PR00&psc=1,"[55%, 30%, 9%, 6%, 0%]",Vulcan's Soul #1: Exodus (Star Trek: The Original Series),Josepha Sherman,CDN$ 0.99,KindleEdition,82,4.3,nan,nan,July 20 2004,PocketBooks/StarTrek,nan,nan,English,B001J8PR00,305 pages,nan,nan,nan,nan,2295 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,82,0,2295,305,NaN,,,2004-07-20,55,30,9,6,0,Middle rank,,88.73,1
15001,10281,Science Fiction & Fantasy,Media,#54,/Vulcans-Soul-Exiles-Star-Original-ebook/dp/B000GCFY1M/ref=zg_bs_959216_sccl_4/000-0000000-0000000?pd_rd_i=B000GCFY1M&psc=1,"[64%, 24%, 7%, 5%, 0%]",Vulcan's Soul #2: Exiles (Star Trek: The Original Series),Josepha Sherman,CDN$ 0.99,KindleEdition,73,4.5,nan,nan,June 20 2006,PocketBooks/StarTrek,nan,nan,English,B000GCFY1M,368 pages,nan,nan,nan,nan,1026 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,73,0,1026,368,NaN,,,2006-06-20,64,24,7,5,0,Middle rank,,88.24,1
15005,10285,Science Fiction & Fantasy,Media,#58,/Blakes-7-Terry-Nation-ebook/dp/B09VGHY4P1/ref=zg_bs_959216_sccl_8/000-0000000-0000000?pd_rd_i=B09VGHY4P1&psc=1,"[78%, 14%, 8%, 0%, 0%]",Blake's 7,Trevor Hoyle,CDN$ 6.99,KindleEdition,30,4.7,nan,nan,Aug. 4 2022,Gollancz,nan,nan,English,B09VGHY4P1,nan,nan,nan,nan,nan,1889 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,6.99,30,0,1889,0,NaN,,,2022-08-04,78,14,8,0,0,Middle rank,,17009.00,1
15031,10311,Science Fiction & Fantasy,Media,#84,/Ishmael-Star-Trek-Original-Book-ebook/dp/B003EJDH36/ref=zg_bs_959216_sccl_4/000-0000000-0000000?pd_rd_i=B003EJDH36&psc=1,"[71%, 18%, 8%, 2%, 1%]",Ishmael (Star Trek: The Original Series Book 23),Barbara Hambly,CDN$ 0.99,KindleEdition,289,4.6,nan,nan,Sept. 22 2000,PocketBooks/StarTrek,nan,nan,English,B003EJDH36,240 pages,nan,nan,nan,nan,831 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,289,0,831,240,NaN,,,2000-09-22,71,18,8,2,1,Low rank,13.29,258.62,1
15037,10317,Science Fiction & Fantasy,Media,#90,/White-Wolf-Elric-Saga-Part-ebook/dp/B08VJL5JYZ/ref=zg_bs_959216_sccl_10/000-0000000-0000000?pd_rd_i=B08VJL5JYZ&psc=1,"[100%, 0%, 0%, 0%, 0%]","The White Wolf: The Elric Saga Part 3 (Elric Saga, The)",Michael Moorcock,CDN$ 8.99,KindleEdition,3,5,nan,nan,Oct. 25 2022,Gallery/SagaPress,nan,nan,English,B08VJL5JYZ,942 pages,nan,nan,nan,nan,15983 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,8.99,3,0,15983,942,NaN,,,2022-10-25,100,0,0,0,0,Low rank,,24610.13,1
15092,10371,Science Fiction & Fantasy,Science Fiction & Fantasy Gaming,#45,/Reluctant-Psychic-Sasha-Urban-Book-ebook/dp/B07GQ4PRNC/ref=zg_bs_959186_sccl_15/000-0000000-0000000?pd_rd_i=B07GQ4PRNC&psc=1,"[69%, 22%, 6%, 2%, 2%]",Reluctant Psychic (Sasha Urban Series Book 3),Dima Zales,CDN$ 4.99,KindleEdition,216,4.5,nan,nan,Oct. 9 2018,MozaikaPublications,nan,nan,English,B07GQ4PRNC,410 pages,nan,nan,nan,nan,489 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,4.99,216,0,489,410,NaN,,,2018-10-09,69,22,6,2,2,Middle rank,9.72,5298.47,1
15230,10449,Science Fiction & Fantasy,Fantasy,#83,/Zodiac-Academy-Reckoning-Romance-Supernatural-ebook/dp/B07XBGJKHQ/ref=zg_bs_959138_sccl_3/000-0000000-0000000?pd_rd_i=B07XBGJKHQ&psc=1,"[67%, 26%, 7%, 1%, 0%]",Zodiac Academy 3: The Reckoning,Caroline Peckham,CDN$ 7.99,KindleEdition,17880,4.6,nan,nan,nan,nan,nan,nan,English,B07XBGJKHQ,562 pages,nan,nan,nan,nan,4267 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,7.99,17880,0,4267,562,NaN,,,,67,26,7,1,0,Low rank,822.48,,1
18317,10458,Sports,Hunting & Fishing,#71,/Endure-Work-Hard-Outlast-Hammering-ebook/dp/B09BLWGW9D/ref=zg_bs_959904_sccl_21/000-0000000-0000000?pd_rd_i=B09BLWGW9D&psc=1,"[83%, 10%, 4%, 2%, 1%]","Endure: How to Work Hard, Outlast, and Keep Hammering",Cameron R. Hanes,CDN$ 17.99,KindleEdition,1688,4.7,nan,nan,May 17 2022,St.Martin'sPress,nan,nan,English,B09BLWGW9D,307 pages,nan,nan,nan,nan,206234 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,17.99,1688,0,206234,307,NaN,,,2022-05-17,83,10,4,2,1,Middle rank,79.34,1311715.83,1
15625,10481,Self-Help,Self-Esteem,#78,/Miracle-Morning-Not-So-Obvious-Guaranteed-Transform-ebook/dp/B00AKKS278/ref=zg_bs_943298_sccl_28/000-0000000-0000000?pd_rd_i=B00AKKS278&psc=1,"[76%, 15%, 6%, 2%, 1%]",The Miracle Morning: The Not-So-Obvious Secret Guaranteed to Transform Your Life (Before 8AM),Hal Elrod,CDN$ 9.99,KindleEdition,9433,4.6,nan,nan,Dec 7 2012,"MiracleMorningPublishing,LLC",nan,nan,English,B00AKKS278,223 pages,nan,nan,nan,nan,3180 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,19.64,9433,0,3180,223,NaN,,,,76,15,6,2,1,Low rank,433.92,,1
15400,10506,Self-Help,Health and Stress Management,#53,/Getting-Things-Done-Stress-Free-Productivity-ebook/dp/B00KWG9M2E/ref=zg_bs_942698_sccl_3/000-0000000-0000000?pd_rd_i=B00KWG9M2E&psc=1,"[70%, 17%, 6%, 2%, 3%]",Getting Things Done: The Art of Stress-Free Productivity,David Allen,CDN$ 14.99,KindleEdition,5959,4.5,nan,nan,March 17 2015,PenguinBooks,nan,nan,English,B00KWG9M2E,352 pages,nan,nan,nan,nan,2715 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,5959,0,2715,352,NaN,,,2015-03-17,70,17,6,2,3,Middle rank,268.16,,1
15439,10522,Self-Help,Health and Stress Management,#92,/Declutter-Your-Mind-Worrying-Eliminate-ebook/dp/B01KU04K5A/ref=zg_bs_942698_sccl_12/000-0000000-0000000?pd_rd_i=B01KU04K5A&psc=1,"[63%, 19%, 11%, 4%, 3%]","Declutter Your Mind: How to Stop Worrying, Relieve Anxiety, and Eliminate Negative Thinking",S.J. Scott,CDN$ 4.99,KindleEdition,2394,4.4,nan,nan,Aug. 21 2016,OldtownPublishingLLC,nan,nan,English,B01KU04K5A,157 pages,nan,nan,nan,nan,1400 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,2394,0,1400,157,NaN,,,2016-08-21,63,19,11,4,3,Low rank,105.34,,1
15437,10529,Self-Help,Health and Stress Management,#90,/Waking-Tiger-Healing-Peter-Levine-ebook/dp/B002IYE5XO/ref=zg_bs_942698_sccl_10/000-0000000-0000000?pd_rd_i=B002IYE5XO&psc=1,"[78%, 13%, 6%, 2%, 2%]",Waking the Tiger: Healing Trauma,Peter A. Levine,CDN$ 9.99,KindleEdition,2768,4.6,nan,nan,Sept. 8 1997,NorthAtlanticBooks,nan,nan,English,B002IYE5XO,290 pages,nan,nan,nan,nan,619 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,9.99,2768,0,619,290,NaN,,,1997-09-08,78,13,6,2,2,Low rank,127.33,21974.95,1
15411,10543,Self-Help,Health and Stress Management,#64,/Science-behind-Tapping-Management-Technique-ebook/dp/B07FS4DNL4/ref=zg_bs_942698_sccl_14/000-0000000-0000000?pd_rd_i=B07FS4DNL4&psc=1,"[78%, 16%, 3%, 1%, 1%]",The Science Behind Tapping: A Proven Stress Management Technique for the Mind and Body,Dr. Peta Stapleton,CDN$ 1.99,KindleEdition,114,4.7,nan,nan,April 16 2019,HayHouseInc.,nan,nan,English,B07FS4DNL4,309 pages,nan,nan,nan,nan,6307 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,1.99,114,0,6307,309,NaN,,,2019-04-16,78,16,3,1,1,Middle rank,5.36,1277.84,1
15447,10568,Self-Help,Health and Stress Management,#100,/How-Stop-Overthinking-Eliminate-Positively-ebook/dp/B07RQVSLM5/ref=zg_bs_942698_sccl_20/000-0000000-0000000?pd_rd_i=B07RQVSLM5&psc=1,"[60%, 22%, 12%, 3%, 3%]","How to Stop Overthinking: The 7-Step Plan to Control and Eliminate Negative Thoughts, Declutter Your Mind and Start Thinking Positively in 5 Minutes or Less",Chase Hill,CDN$ 4.97,KindleEdition,2033,4.3,nan,nan,nan,nan,nan,nan,English,B07RQVSLM5,146 pages,nan,nan,nan,nan,2801 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,4.97,2033,0,2801,146,NaN,,,,60,22,12,3,3,Low rank,87.42,,1
15553,10614,Self-Help,Self-Esteem,#6,/Stubbornly-Yourself-Miserable-Anything-yes-Anything-ebook/dp/B008FQJOG2/ref=zg_bs_943298_sccl_6/000-0000000-0000000?pd_rd_i=B008FQJOG2&psc=1,"[67%, 16%, 11%, 3%, 4%]","How To Stubbornly Refuse To Make Yourself Miserable About Anything-yes, Anything!,: Revised And Updated",Albert Ellis,CDN$ 9.99,KindleEdition,556,4.4,nan,nan,July 11 2012,CitadelPress,nan,nan,English,B008FQJOG2,244 pages,nan,nan,nan,nan,643 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,9.99,556,0,643,244,NaN,,,2012-07-11,67,16,11,3,4,Top rank,24.46,10766.71,1
15877,10705,Self-Help,Self Help Memory Improvement,#30,/Master-Your-Learning-Practical-Information-ebook/dp/B09SWZWG8B/ref=zg_bs_943292_sccl_30/000-0000000-0000000?pd_rd_i=B09SWZWG8B&psc=1,"[71%, 18%, 5%, 4%, 2%]","Master Your Learning : A Practical Guide to Learn More Deeply, Retain Information Longer and Become a Lifelong Learner (Mastery Series Book 9)",Thibaut Meurisse,CDN$ 4.99,KindleEdition,84,4.5,nan,nan,nan,nan,nan,nan,English,B09SWZWG8B,269 pages,nan,nan,nan,nan,1874 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,4.99,84,0,1874,269,NaN,,,,71,18,5,4,2,Middle rank,,,1
15907,10730,Self-Help,Self Help Memory Improvement,#60,/Memory-Book-Classic-Improving-School-ebook/dp/B006Q1SQCQ/ref=zg_bs_943292_sccl_10/000-0000000-0000000?pd_rd_i=B006Q1SQCQ&psc=1,"[66%, 16%, 11%, 3%, 4%]","The Memory Book: The Classic Guide to Improving Your Memory at Work, at School, and at Play",Harry Lorayne,CDN$ 13.99,KindleEdition,1697,4.4,nan,nan,Jan. 18 2012,BallantineBooks,nan,nan,English,B006Q1SQCQ,242 pages,nan,nan,nan,nan,4858 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,13.99,1697,0,4858,242,NaN,,,2012-01-18,66,16,11,3,4,Middle rank,74.67,43976.03,1
16022,10825,Self-Help,Journal Writing,#75,/Mind-Heart-Soul-Depression-Emotional-ebook/dp/B0794RDZML/ref=zg_bs_943290_sccl_25/000-0000000-0000000?pd_rd_i=B0794RDZML&psc=1,"[100%, 0%, 0%, 0%, 0%]","The Mind, Heart & Soul of Depression: Your Guided Journal for Emotional Healing and Getting to the Truth of the Matter",Cathy L. Reimers Ph.D.,CDN$ 5.99,KindleEdition,2,5,nan,nan,Aug. 31 2016,BalboaPress,nan,nan,English,B0794RDZML,120 pages,nan,nan,nan,nan,2381 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,5.99,2,0,2381,120,NaN,,,2016-08-31,100,0,0,0,0,Middle rank,,38.80,1
16077,10874,Self-Help,Inner Child Self-Help,#30,/New-Earth-Philosophers-Notes-Summary-ebook/dp/B003U6ZJ8E/ref=zg_bs_943288_sccl_30/000-0000000-0000000?pd_rd_i=B003U6ZJ8E&psc=1,"[51%, 22%, 22%, 0%, 5%]",A New Earth - Philosophers Notes Summary,Eckhart Tolle,CDN$ 0.99,KindleEdition,41,4.1,nan,nan,Nov. 1 2009,PhilosophersNotes,nan,nan,English,B003U6ZJ8E,13 pages,nan,nan,nan,nan,93 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,0.99,41,0,93,13,NaN,,,2009-11-01,51,22,22,0,5,Middle rank,,62.39,1
16092,10888,Self-Help,Inner Child Self-Help,#45,/Making-Brain-Connection-Sharon-Promislow-ebook/dp/B002EAYIV6/ref=zg_bs_943288_sccl_15/000-0000000-0000000?pd_rd_i=B002EAYIV6&psc=1,"[51%, 30%, 14%, 5%, 0%]",Making the Brain/Body Connection,Sharon Promislow,CDN$ 9.99,KindleEdition,40,4.3,nan,nan,July 24 2006,EnhancedLearning&IntegrationInc.,nan,nan,English,B002EAYIV6,188 pages,nan,nan,nan,nan,2059 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,9.99,40,0,2059,188,NaN,,,2006-07-24,51,30,14,5,0,Middle rank,,490.68,1
